s3_key,collect,path,step,filename,size_bytes,last_modified,category,step_id,file_type,lwhsi_collect_num,scene_id
IHTest_202009_DistStA/Path8_DistStA/Path8_Step2_DistStA/IHTest_202009_Path8_Step2_LWHSI1__DistStA.bsq,IHTest_202009_DistStA,Path8_DistStA,Path8_Step2_DistStA,IHTest_202009_Path8_Step2_LWHSI1__DistStA.bsq,340787200,2024-05-02T15:53:14+00:00,raw,IHTest_202009_DistStA/Path8_DistStA/Path8_Step2_DistStA,LWHSI,collect0,202009080200
IHTest_202009_DistStA/Path8_DistStA/Path8_Step2_DistStA/IHTest_202009_Path8_Step2_LWHSI1__DistStA.hdr,IHTest_202009_DistStA,Path8_DistStA,Path8_Step2_DistStA,IHTest_202009_Path8_Step2_LWHSI1__DistStA.hdr,3583,2024-05-02T15:54:23+00:00,raw,IHTest_202009_DistStA/Path8_DistStA/Path8_Step2_DistStA,LWHSI,collect0,202009080200
IHTest_202009_DistStA/Path8_DistStA/Path8_Step3_DistStA/IHTest_202009_Path8_Step3_HiResLIDAR_1x_DistStA.las,IHTest_202009_DistStA,Path8_DistStA,Path8_Step3_DistStA,IHTest_202009_Path8_Step3_HiResLIDAR_1x_DistStA.las,87779464,2024-05-02T16:30:45+00:00,raw,IHTest_202009_DistStA/Path8_DistStA/Path8_Step3_DistStA,HiResLIDAR,collect0,202009080300
IHTest_202009_DistStA/Path8_DistStA/Path8_Step3_DistStA/IHTest_202009_Path8_Step3_LWHSI1__DistStA.bsq,IHTest_202009_DistStA,Path8_DistStA,Path8_Step3_DistStA,IHTest_202009_Path8_Step3_LWHSI1__DistStA.bsq,340787200,2024-05-02T17:11:37+00:00,raw,IHTest_202009_DistStA/Path8_DistStA/Path8_Step3_DistStA,LWHSI,collect0,202009080300
IHTest_202009_DistStA/Path8_DistStA/Path8_Step3_DistStA/IHTest_202009_Path8_Step3_LWHSI1__DistStA.hdr,IHTest_202009_DistStA,Path8_DistStA,Path8_Step3_DistStA,IHTest_202009_Path8_Step3_LWHSI1__DistStA.hdr,3583,2024-05-02T17:12:46+00:00,raw,IHTest_202009_DistStA/Path8_DistStA/Path8_Step3_DistStA,LWHSI,collect0,202009080300
IHTest_202104_DistStA/Path10_DistStA/Path10_Step1_DistStA/IHTest_202104_Path10_Step1_HiResLIDAR_DistStA.las,IHTest_202104_DistStA,Path10_DistStA,Path10_Step1_DistStA,IHTest_202104_Path10_Step1_HiResLIDAR_DistStA.las,304703687,2024-05-02T14:29:55+00:00,raw,IHTest_202104_DistStA/Path10_DistStA/Path10_Step1_DistStA,HiResLIDAR,collect0,202104100100
IHTest_202104_DistStA/Path10_DistStA/Path10_Step1_DistStA/IHTest_202104_Path10_Step1_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path10_DistStA,Path10_Step1_DistStA,IHTest_202104_Path10_Step1_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T14:33:12+00:00,raw,IHTest_202104_DistStA/Path10_DistStA/Path10_Step1_DistStA,LWHSI,collect0,202104100100
IHTest_202104_DistStA/Path10_DistStA/Path10_Step1_DistStA/IHTest_202104_Path10_Step1_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path10_DistStA,Path10_Step1_DistStA,IHTest_202104_Path10_Step1_LWHSI1_collect0_DistStA.hdr,3583,2024-05-02T14:36:31+00:00,raw,IHTest_202104_DistStA/Path10_DistStA/Path10_Step1_DistStA,LWHSI,collect0,202104100100
IHTest_202104_DistStA/Path10_DistStA/Path10_Step1_DistStA/IHTest_202104_Path10_Step1_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path10_DistStA,Path10_Step1_DistStA,IHTest_202104_Path10_Step1_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T14:31:47+00:00,raw,IHTest_202104_DistStA/Path10_DistStA/Path10_Step1_DistStA,LWHSI,collect1,202104100101
IHTest_202104_DistStA/Path10_DistStA/Path10_Step1_DistStA/IHTest_202104_Path10_Step1_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path10_DistStA,Path10_Step1_DistStA,IHTest_202104_Path10_Step1_LWHSI1_collect1_DistStA.hdr,3583,2024-05-02T14:33:21+00:00,raw,IHTest_202104_DistStA/Path10_DistStA/Path10_Step1_DistStA,LWHSI,collect1,202104100101
IHTest_202104_DistStA/Path10_DistStA/Path10_Step1_DistStA/IHTest_202104_Path10_Step1_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path10_DistStA,Path10_Step1_DistStA,IHTest_202104_Path10_Step1_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T14:36:34+00:00,raw,IHTest_202104_DistStA/Path10_DistStA/Path10_Step1_DistStA,LWHSI,collect2,202104100102
IHTest_202104_DistStA/Path10_DistStA/Path10_Step1_DistStA/IHTest_202104_Path10_Step1_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path10_DistStA,Path10_Step1_DistStA,IHTest_202104_Path10_Step1_LWHSI1_collect2_DistStA.hdr,3583,2024-05-02T14:37:44+00:00,raw,IHTest_202104_DistStA/Path10_DistStA/Path10_Step1_DistStA,LWHSI,collect2,202104100102
IHTest_202104_DistStA/Path10_DistStA/Path10_Step1_DistStA/IHTest_202104_Path10_Step1_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path10_DistStA,Path10_Step1_DistStA,IHTest_202104_Path10_Step1_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T14:33:28+00:00,raw,IHTest_202104_DistStA/Path10_DistStA/Path10_Step1_DistStA,LWHSI,collect3,202104100103
IHTest_202104_DistStA/Path10_DistStA/Path10_Step1_DistStA/IHTest_202104_Path10_Step1_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path10_DistStA,Path10_Step1_DistStA,IHTest_202104_Path10_Step1_LWHSI1_collect3_DistStA.hdr,3583,2024-05-02T14:35:16+00:00,raw,IHTest_202104_DistStA/Path10_DistStA/Path10_Step1_DistStA,LWHSI,collect3,202104100103
IHTest_202104_DistStA/Path10_DistStA/Path10_Step1_DistStA/IHTest_202104_Path10_Step1_LWHSI1_collect4_DistStA.bsq,IHTest_202104_DistStA,Path10_DistStA,Path10_Step1_DistStA,IHTest_202104_Path10_Step1_LWHSI1_collect4_DistStA.bsq,425984000,2024-05-02T14:37:47+00:00,raw,IHTest_202104_DistStA/Path10_DistStA/Path10_Step1_DistStA,LWHSI,collect4,202104100104
IHTest_202104_DistStA/Path10_DistStA/Path10_Step1_DistStA/IHTest_202104_Path10_Step1_LWHSI1_collect4_DistStA.hdr,IHTest_202104_DistStA,Path10_DistStA,Path10_Step1_DistStA,IHTest_202104_Path10_Step1_LWHSI1_collect4_DistStA.hdr,3583,2024-05-02T14:39:19+00:00,raw,IHTest_202104_DistStA/Path10_DistStA/Path10_Step1_DistStA,LWHSI,collect4,202104100104
IHTest_202104_DistStA/Path11_DistStA/Path11_Step15_DistStA/IHTest_202104_Path11_Step15_HiResLIDAR_DistStA.las,IHTest_202104_DistStA,Path11_DistStA,Path11_Step15_DistStA,IHTest_202104_Path11_Step15_HiResLIDAR_DistStA.las,81804887,2024-05-02T13:31:27+00:00,raw,IHTest_202104_DistStA/Path11_DistStA/Path11_Step15_DistStA,HiResLIDAR,collect0,202104111500
IHTest_202104_DistStA/Path11_DistStA/Path11_Step15_DistStA/IHTest_202104_Path11_Step15_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path11_DistStA,Path11_Step15_DistStA,IHTest_202104_Path11_Step15_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T13:48:36+00:00,raw,IHTest_202104_DistStA/Path11_DistStA/Path11_Step15_DistStA,LWHSI,collect0,202104111500
IHTest_202104_DistStA/Path11_DistStA/Path11_Step15_DistStA/IHTest_202104_Path11_Step15_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path11_DistStA,Path11_Step15_DistStA,IHTest_202104_Path11_Step15_LWHSI1_collect0_DistStA.hdr,3583,2024-05-02T13:50:02+00:00,raw,IHTest_202104_DistStA/Path11_DistStA/Path11_Step15_DistStA,LWHSI,collect0,202104111500
IHTest_202104_DistStA/Path11_DistStA/Path11_Step15_DistStA/IHTest_202104_Path11_Step15_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path11_DistStA,Path11_Step15_DistStA,IHTest_202104_Path11_Step15_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T13:31:41+00:00,raw,IHTest_202104_DistStA/Path11_DistStA/Path11_Step15_DistStA,LWHSI,collect1,202104111501
IHTest_202104_DistStA/Path11_DistStA/Path11_Step15_DistStA/IHTest_202104_Path11_Step15_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path11_DistStA,Path11_Step15_DistStA,IHTest_202104_Path11_Step15_LWHSI1_collect1_DistStA.hdr,3583,2024-05-02T13:33:12+00:00,raw,IHTest_202104_DistStA/Path11_DistStA/Path11_Step15_DistStA,LWHSI,collect1,202104111501
IHTest_202104_DistStA/Path11_DistStA/Path11_Step15_DistStA/IHTest_202104_Path11_Step15_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path11_DistStA,Path11_Step15_DistStA,IHTest_202104_Path11_Step15_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T13:50:05+00:00,raw,IHTest_202104_DistStA/Path11_DistStA/Path11_Step15_DistStA,LWHSI,collect2,202104111502
IHTest_202104_DistStA/Path11_DistStA/Path11_Step15_DistStA/IHTest_202104_Path11_Step15_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path11_DistStA,Path11_Step15_DistStA,IHTest_202104_Path11_Step15_LWHSI1_collect2_DistStA.hdr,3583,2024-05-02T13:51:29+00:00,raw,IHTest_202104_DistStA/Path11_DistStA/Path11_Step15_DistStA,LWHSI,collect2,202104111502
IHTest_202104_DistStA/Path11_DistStA/Path11_Step15_DistStA/IHTest_202104_Path11_Step15_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path11_DistStA,Path11_Step15_DistStA,IHTest_202104_Path11_Step15_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T13:33:15+00:00,raw,IHTest_202104_DistStA/Path11_DistStA/Path11_Step15_DistStA,LWHSI,collect3,202104111503
IHTest_202104_DistStA/Path11_DistStA/Path11_Step15_DistStA/IHTest_202104_Path11_Step15_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path11_DistStA,Path11_Step15_DistStA,IHTest_202104_Path11_Step15_LWHSI1_collect3_DistStA.hdr,3583,2024-05-02T13:34:49+00:00,raw,IHTest_202104_DistStA/Path11_DistStA/Path11_Step15_DistStA,LWHSI,collect3,202104111503
IHTest_202104_DistStA/Path11_DistStA/Path11_Step1_DistStA/IHTest_202104_Path11_Step1_HiResLIDAR_DistStA.las,IHTest_202104_DistStA,Path11_DistStA,Path11_Step1_DistStA,IHTest_202104_Path11_Step1_HiResLIDAR_DistStA.las,315846787,2024-05-02T14:38:00+00:00,raw,IHTest_202104_DistStA/Path11_DistStA/Path11_Step1_DistStA,HiResLIDAR,collect0,202104110100
IHTest_202104_DistStA/Path11_DistStA/Path11_Step1_DistStA/IHTest_202104_Path11_Step1_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path11_DistStA,Path11_Step1_DistStA,IHTest_202104_Path11_Step1_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T14:31:18+00:00,raw,IHTest_202104_DistStA/Path11_DistStA/Path11_Step1_DistStA,LWHSI,collect0,202104110100
IHTest_202104_DistStA/Path11_DistStA/Path11_Step1_DistStA/IHTest_202104_Path11_Step1_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path11_DistStA,Path11_Step1_DistStA,IHTest_202104_Path11_Step1_LWHSI1_collect0_DistStA.hdr,3583,2024-05-02T14:32:55+00:00,raw,IHTest_202104_DistStA/Path11_DistStA/Path11_Step1_DistStA,LWHSI,collect0,202104110100
IHTest_202104_DistStA/Path11_DistStA/Path11_Step1_DistStA/IHTest_202104_Path11_Step1_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path11_DistStA,Path11_Step1_DistStA,IHTest_202104_Path11_Step1_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T14:39:11+00:00,raw,IHTest_202104_DistStA/Path11_DistStA/Path11_Step1_DistStA,LWHSI,collect1,202104110101
IHTest_202104_DistStA/Path11_DistStA/Path11_Step1_DistStA/IHTest_202104_Path11_Step1_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path11_DistStA,Path11_Step1_DistStA,IHTest_202104_Path11_Step1_LWHSI1_collect1_DistStA.hdr,3583,2024-05-02T14:40:37+00:00,raw,IHTest_202104_DistStA/Path11_DistStA/Path11_Step1_DistStA,LWHSI,collect1,202104110101
IHTest_202104_DistStA/Path11_DistStA/Path11_Step1_DistStA/IHTest_202104_Path11_Step1_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path11_DistStA,Path11_Step1_DistStA,IHTest_202104_Path11_Step1_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T14:32:59+00:00,raw,IHTest_202104_DistStA/Path11_DistStA/Path11_Step1_DistStA,LWHSI,collect2,202104110102
IHTest_202104_DistStA/Path11_DistStA/Path11_Step1_DistStA/IHTest_202104_Path11_Step1_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path11_DistStA,Path11_Step1_DistStA,IHTest_202104_Path11_Step1_LWHSI1_collect2_DistStA.hdr,3583,2024-05-02T14:34:10+00:00,raw,IHTest_202104_DistStA/Path11_DistStA/Path11_Step1_DistStA,LWHSI,collect2,202104110102
IHTest_202104_DistStA/Path11_DistStA/Path11_Step1_DistStA/IHTest_202104_Path11_Step1_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path11_DistStA,Path11_Step1_DistStA,IHTest_202104_Path11_Step1_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T14:40:41+00:00,raw,IHTest_202104_DistStA/Path11_DistStA/Path11_Step1_DistStA,LWHSI,collect3,202104110103
IHTest_202104_DistStA/Path11_DistStA/Path11_Step1_DistStA/IHTest_202104_Path11_Step1_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path11_DistStA,Path11_Step1_DistStA,IHTest_202104_Path11_Step1_LWHSI1_collect3_DistStA.hdr,3583,2024-05-02T14:42:00+00:00,raw,IHTest_202104_DistStA/Path11_DistStA/Path11_Step1_DistStA,LWHSI,collect3,202104110103
IHTest_202104_DistStA/Path15_DistStA/Path15_Step11_DistStA/IHTest_202104_Path15_Step11_HiResLIDAR_DistStA.las,IHTest_202104_DistStA,Path15_DistStA,Path15_Step11_DistStA,IHTest_202104_Path15_Step11_HiResLIDAR_DistStA.las,92840467,2024-05-02T13:21:15+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step11_DistStA,HiResLIDAR,collect0,202104151100
IHTest_202104_DistStA/Path15_DistStA/Path15_Step11_DistStA/IHTest_202104_Path15_Step11_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path15_DistStA,Path15_Step11_DistStA,IHTest_202104_Path15_Step11_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T13:44:51+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step11_DistStA,LWHSI,collect0,202104151100
IHTest_202104_DistStA/Path15_DistStA/Path15_Step11_DistStA/IHTest_202104_Path15_Step11_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path15_DistStA,Path15_Step11_DistStA,IHTest_202104_Path15_Step11_LWHSI1_collect0_DistStA.hdr,3583,2024-05-02T13:46:46+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step11_DistStA,LWHSI,collect0,202104151100
IHTest_202104_DistStA/Path15_DistStA/Path15_Step11_DistStA/IHTest_202104_Path15_Step11_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path15_DistStA,Path15_Step11_DistStA,IHTest_202104_Path15_Step11_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T13:21:35+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step11_DistStA,LWHSI,collect1,202104151101
IHTest_202104_DistStA/Path15_DistStA/Path15_Step11_DistStA/IHTest_202104_Path15_Step11_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path15_DistStA,Path15_Step11_DistStA,IHTest_202104_Path15_Step11_LWHSI1_collect1_DistStA.hdr,3583,2024-05-02T13:22:48+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step11_DistStA,LWHSI,collect1,202104151101
IHTest_202104_DistStA/Path15_DistStA/Path15_Step11_DistStA/IHTest_202104_Path15_Step11_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path15_DistStA,Path15_Step11_DistStA,IHTest_202104_Path15_Step11_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T13:46:50+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step11_DistStA,LWHSI,collect2,202104151102
IHTest_202104_DistStA/Path15_DistStA/Path15_Step11_DistStA/IHTest_202104_Path15_Step11_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path15_DistStA,Path15_Step11_DistStA,IHTest_202104_Path15_Step11_LWHSI1_collect2_DistStA.hdr,3583,2024-05-02T13:48:02+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step11_DistStA,LWHSI,collect2,202104151102
IHTest_202104_DistStA/Path15_DistStA/Path15_Step11_DistStA/IHTest_202104_Path15_Step11_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path15_DistStA,Path15_Step11_DistStA,IHTest_202104_Path15_Step11_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T13:22:51+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step11_DistStA,LWHSI,collect3,202104151103
IHTest_202104_DistStA/Path15_DistStA/Path15_Step11_DistStA/IHTest_202104_Path15_Step11_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path15_DistStA,Path15_Step11_DistStA,IHTest_202104_Path15_Step11_LWHSI1_collect3_DistStA.hdr,3583,2024-05-02T13:24:00+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step11_DistStA,LWHSI,collect3,202104151103
IHTest_202104_DistStA/Path15_DistStA/Path15_Step15_DistStA/IHTest_202104_Path15_Step15_HiResLIDAR_DistStA.las,IHTest_202104_DistStA,Path15_DistStA,Path15_Step15_DistStA,IHTest_202104_Path15_Step15_HiResLIDAR_DistStA.las,398427167,2024-05-02T15:33:25+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step15_DistStA,HiResLIDAR,collect0,202104151500
IHTest_202104_DistStA/Path15_DistStA/Path15_Step15_DistStA/IHTest_202104_Path15_Step15_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path15_DistStA,Path15_Step15_DistStA,IHTest_202104_Path15_Step15_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T15:34:58+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step15_DistStA,LWHSI,collect0,202104151500
IHTest_202104_DistStA/Path15_DistStA/Path15_Step15_DistStA/IHTest_202104_Path15_Step15_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path15_DistStA,Path15_Step15_DistStA,IHTest_202104_Path15_Step15_LWHSI1_collect0_DistStA.hdr,3583,2024-05-02T15:36:56+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step15_DistStA,LWHSI,collect0,202104151500
IHTest_202104_DistStA/Path15_DistStA/Path15_Step15_DistStA/IHTest_202104_Path15_Step15_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path15_DistStA,Path15_Step15_DistStA,IHTest_202104_Path15_Step15_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T15:16:17+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step15_DistStA,LWHSI,collect1,202104151501
IHTest_202104_DistStA/Path15_DistStA/Path15_Step15_DistStA/IHTest_202104_Path15_Step15_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path15_DistStA,Path15_Step15_DistStA,IHTest_202104_Path15_Step15_LWHSI1_collect1_DistStA.hdr,3583,2024-05-02T15:17:51+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step15_DistStA,LWHSI,collect1,202104151501
IHTest_202104_DistStA/Path15_DistStA/Path15_Step15_DistStA/IHTest_202104_Path15_Step15_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path15_DistStA,Path15_Step15_DistStA,IHTest_202104_Path15_Step15_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T15:36:59+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step15_DistStA,LWHSI,collect2,202104151502
IHTest_202104_DistStA/Path15_DistStA/Path15_Step15_DistStA/IHTest_202104_Path15_Step15_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path15_DistStA,Path15_Step15_DistStA,IHTest_202104_Path15_Step15_LWHSI1_collect2_DistStA.hdr,3583,2024-05-02T15:38:51+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step15_DistStA,LWHSI,collect2,202104151502
IHTest_202104_DistStA/Path15_DistStA/Path15_Step15_DistStA/IHTest_202104_Path15_Step15_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path15_DistStA,Path15_Step15_DistStA,IHTest_202104_Path15_Step15_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T15:17:53+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step15_DistStA,LWHSI,collect3,202104151503
IHTest_202104_DistStA/Path15_DistStA/Path15_Step15_DistStA/IHTest_202104_Path15_Step15_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path15_DistStA,Path15_Step15_DistStA,IHTest_202104_Path15_Step15_LWHSI1_collect3_DistStA.hdr,3583,2024-05-02T15:20:07+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step15_DistStA,LWHSI,collect3,202104151503
IHTest_202104_DistStA/Path15_DistStA/Path15_Step16_DistStA/IHTest_202104_Path15_Step16_HiResLIDAR_DistStA.las,IHTest_202104_DistStA,Path15_DistStA,Path15_Step16_DistStA,IHTest_202104_Path15_Step16_HiResLIDAR_DistStA.las,94712547,2024-05-02T15:53:09+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step16_DistStA,HiResLIDAR,collect0,202104151600
IHTest_202104_DistStA/Path15_DistStA/Path15_Step16_DistStA/IHTest_202104_Path15_Step16_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path15_DistStA,Path15_Step16_DistStA,IHTest_202104_Path15_Step16_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T15:53:18+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step16_DistStA,LWHSI,collect0,202104151600
IHTest_202104_DistStA/Path15_DistStA/Path15_Step16_DistStA/IHTest_202104_Path15_Step16_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path15_DistStA,Path15_Step16_DistStA,IHTest_202104_Path15_Step16_LWHSI1_collect0_DistStA.hdr,3583,2024-05-02T15:54:31+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step16_DistStA,LWHSI,collect0,202104151600
IHTest_202104_DistStA/Path15_DistStA/Path15_Step16_DistStA/IHTest_202104_Path15_Step16_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path15_DistStA,Path15_Step16_DistStA,IHTest_202104_Path15_Step16_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T15:53:32+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step16_DistStA,LWHSI,collect1,202104151601
IHTest_202104_DistStA/Path15_DistStA/Path15_Step16_DistStA/IHTest_202104_Path15_Step16_LWHSI1_collect1_DistStA.hdr,IHTest_202104_DistStA,Path15_DistStA,Path15_Step16_DistStA,IHTest_202104_Path15_Step16_LWHSI1_collect1_DistStA.hdr,3583,2024-05-02T15:55:26+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step16_DistStA,LWHSI,collect1,202104151601
IHTest_202104_DistStA/Path15_DistStA/Path15_Step16_DistStA/IHTest_202104_Path15_Step16_LWHSI1_collect2_DistStA.bsq,IHTest_202104_DistStA,Path15_DistStA,Path15_Step16_DistStA,IHTest_202104_Path15_Step16_LWHSI1_collect2_DistStA.bsq,425984000,2024-05-02T15:54:34+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step16_DistStA,LWHSI,collect2,202104151602
IHTest_202104_DistStA/Path15_DistStA/Path15_Step16_DistStA/IHTest_202104_Path15_Step16_LWHSI1_collect2_DistStA.hdr,IHTest_202104_DistStA,Path15_DistStA,Path15_Step16_DistStA,IHTest_202104_Path15_Step16_LWHSI1_collect2_DistStA.hdr,3583,2024-05-02T15:55:59+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step16_DistStA,LWHSI,collect2,202104151602
IHTest_202104_DistStA/Path15_DistStA/Path15_Step16_DistStA/IHTest_202104_Path15_Step16_LWHSI1_collect3_DistStA.bsq,IHTest_202104_DistStA,Path15_DistStA,Path15_Step16_DistStA,IHTest_202104_Path15_Step16_LWHSI1_collect3_DistStA.bsq,425984000,2024-05-02T15:55:30+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step16_DistStA,LWHSI,collect3,202104151603
IHTest_202104_DistStA/Path15_DistStA/Path15_Step16_DistStA/IHTest_202104_Path15_Step16_LWHSI1_collect3_DistStA.hdr,IHTest_202104_DistStA,Path15_DistStA,Path15_Step16_DistStA,IHTest_202104_Path15_Step16_LWHSI1_collect3_DistStA.hdr,3583,2024-05-02T15:57:36+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step16_DistStA,LWHSI,collect3,202104151603
IHTest_202104_DistStA/Path15_DistStA/Path15_Step1_DistStA/IHTest_202104_Path15_Step1_HiResLIDAR_DistStA.las,IHTest_202104_DistStA,Path15_DistStA,Path15_Step1_DistStA,IHTest_202104_Path15_Step1_HiResLIDAR_DistStA.las,363265987,2024-05-02T17:38:51+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step1_DistStA,HiResLIDAR,collect0,202104150100
IHTest_202104_DistStA/Path15_DistStA/Path15_Step1_DistStA/IHTest_202104_Path15_Step1_LWHSI1_collect0_DistStA.bsq,IHTest_202104_DistStA,Path15_DistStA,Path15_Step1_DistStA,IHTest_202104_Path15_Step1_LWHSI1_collect0_DistStA.bsq,425984000,2024-05-02T18:54:29+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step1_DistStA,LWHSI,collect0,202104150100
IHTest_202104_DistStA/Path15_DistStA/Path15_Step1_DistStA/IHTest_202104_Path15_Step1_LWHSI1_collect0_DistStA.hdr,IHTest_202104_DistStA,Path15_DistStA,Path15_Step1_DistStA,IHTest_202104_Path15_Step1_LWHSI1_collect0_DistStA.hdr,3583,2024-05-02T18:56:01+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step1_DistStA,LWHSI,collect0,202104150100
IHTest_202104_DistStA/Path15_DistStA/Path15_Step1_DistStA/IHTest_202104_Path15_Step1_LWHSI1_collect1_DistStA.bsq,IHTest_202104_DistStA,Path15_DistStA,Path15_Step1_DistStA,IHTest_202104_Path15_Step1_LWHSI1_collect1_DistStA.bsq,425984000,2024-05-02T17:40:12+00:00,raw,IHTest_202104_DistStA/Path15_DistStA/Path15_Step1_DistStA,LWHSI,collect1,202104150101
