collection,path_key,path_name,step,scene_key,selection_mode,cleanup_status,cleanup_region_count,cleanup_region_ids_json,cleanup_regions_json,selection_mode_summary_json,center_x_m,center_y_m,center_z_m,half_extent_m,removed_points,kept_points,fit_rmse_total_px,source_projection_las,cleaned_las,raw_overlay,cleanup_overlay,updated_at
IHTest_202009_DistStA,path7,Path7_DistStA,5,path7_step5,lidar,previewed,5,,"[{""center_xyz"": [130.59300231933594, 71.23200225830078, 87.75499725341797], ""half_extent_m"": 10.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T15:47:56Z""}, {""center_xyz"": [142.49200439453125, 75.91300201416016, 89.0479965209961], ""half_extent_m"": 10.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T15:48:15Z""}, {""center_xyz"": [149.03599548339844, 60.137001037597656, 87.86000061035156], ""half_extent_m"": 10.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T15:48:26Z""}, {""center_xyz"": [93.822998046875, -12.13700008392334, 88.28600311279297], ""half_extent_m"": 12.0, ""selection_mode"": ""overlay"", ""updated_at"": ""2026-05-02T15:58:00Z""}, {""center_xyz"": [110.7969970703125, -14.711999893188477, 89.197998046875], ""half_extent_m"": 12.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T15:59:40Z""}]","{""lidar"": 4, ""overlay"": 1}",110.7969970703125,-14.711999893188477,89.197998046875,12.0,17824,558830,3.287146278858714,/home/guille/ih-depth-dataset/analysis/lidar_preprocessing/IHTest_202009_DistStA/path7/path7_step5_platform_sphere_r4p0/IHTest_202009_Path7_Step5_HiResLIDAR_1x_DistStA_projection_clean.las,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202009_DistStA/path7/path7_step5/path7_step5_cleanup_projection_clean.las,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202009_DistStA/path7/path7_step5/raw_overlay.png,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202009_DistStA/path7/path7_step5/cleanup_overlay.png,2026-05-02T15:59:40Z
IHTest_202104_DistStA,path24,Path24_DistStA,8,path24_step8,overlay,previewed,8,,"[{""center_xyz"": [-42.938011169433594, 20.396350860595703, -0.6286399960517883], ""half_extent_m"": 5.0, ""selection_mode"": ""overlay"", ""updated_at"": ""2026-05-02T16:01:06Z""}, {""center_xyz"": [-11.263699531555176, -1.949049949645996, 4.285280227661133], ""half_extent_m"": 5.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:04:03Z""}, {""center_xyz"": [-16.85681915283203, 12.007340431213379, 0.61531001329422], ""half_extent_m"": 5.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:05:04Z""}, {""center_xyz"": [-61.201560974121094, 4.381659984588623, 7.317800045013428], ""half_extent_m"": 10.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:06:52Z""}, {""center_xyz"": [-67.81246185302734, -42.63764190673828, -4.652070045471191], ""half_extent_m"": 5.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:08:13Z""}, {""center_xyz"": [-80.06575012207031, -46.92081069946289, -3.4492099285125732], ""half_extent_m"": 5.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:08:42Z""}, {""center_xyz"": [-70.06002044677734, -35.12187957763672, -3.3463199138641357], ""half_extent_m"": 3.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:10:11Z""}, {""center_xyz"": [-66.44561004638672, -36.888328552246094, -4.273359775543213], ""half_extent_m"": 3.0, ""selection_mode"": ""overlay"", ""updated_at"": ""2026-05-02T16:10:46Z""}]","{""lidar"": 6, ""overlay"": 2}",-66.44561004638672,-36.888328552246094,-4.273359775543213,3.0,29476,773590,4.917738839856734,/home/guille/ih-depth-dataset/analysis/lidar_preprocessing/IHTest_202104_DistStA/path24/path24_step8_platform_sphere_r4p0/IHTest_202104_Path24_Step8_HiResLIDAR_DistStA_projection_clean.las,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202104_DistStA/path24/path24_step8/path24_step8_cleanup_projection_clean.las,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202104_DistStA/path24/path24_step8/raw_overlay.png,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202104_DistStA/path24/path24_step8/cleanup_overlay.png,2026-05-02T16:10:47Z
IHTest_202104_DistStA,path27,Path27_DistStA,8,path27_step8,lidar,previewed,7,,"[{""center_xyz"": [-79.56034088134766, -48.06459045410156, -4.71189022064209], ""half_extent_m"": 5.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:11:55Z""}, {""center_xyz"": [-69.73869323730469, -36.08409118652344, -3.8837900161743164], ""half_extent_m"": 5.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:12:02Z""}, {""center_xyz"": [-67.26361846923828, -43.617130279541016, -4.655819892883301], ""half_extent_m"": 5.0, ""selection_mode"": ""overlay"", ""updated_at"": ""2026-05-02T16:13:23Z""}, {""center_xyz"": [-27.13909912109375, 45.2784309387207, 11.904629707336426], ""half_extent_m"": 42.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:24:56Z""}, {""center_xyz"": [-92.75169372558594, 23.507139205932617, 19.122949600219727], ""half_extent_m"": 35.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:25:25Z""}, {""center_xyz"": [-2.8600199222564697, 4.095769882202148, 0.6329600214958191], ""half_extent_m"": 10.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:29:52Z""}, {""center_xyz"": [-17.450809478759766, 11.593299865722656, 0.031380001455545425], ""half_extent_m"": 10.0, ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:31:50Z""}]","{""lidar"": 6, ""overlay"": 1}",-17.450809478759766,11.593299865722656,0.031380001455545425,10.0,354397,447825,3.104341634579123,/home/guille/ih-depth-dataset/analysis/lidar_preprocessing/IHTest_202104_DistStA/path27/path27_step8_platform_sphere_r4p0/IHTest_202104_Path27_Step8_HiResLIDAR_DistStA_projection_clean.las,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202104_DistStA/path27/path27_step8/path27_step8_cleanup_projection_clean.las,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202104_DistStA/path27/path27_step8/raw_overlay.png,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202104_DistStA/path27/path27_step8/cleanup_overlay.png,2026-05-02T16:31:51Z
IHTest_202204_DistStA-20221110,path20,Path20_DistStA,1,path20_step1,lidar,previewed,10,"[""legacy_1"", ""legacy_2"", ""legacy_3"", ""legacy_4"", ""legacy_5"", ""legacy_6"", ""legacy_7"", ""legacy_8"", ""legacy_9"", ""legacy_10""]","[{""center_xyz"": [-9.014639854431152, -2.4585700035095215, 0.09392999857664108], ""half_extent_m"": 2.0, ""region_id"": ""legacy_1"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:41:26Z""}, {""center_xyz"": [-12.667510032653809, 1.980049967765808, -0.5242800116539001], ""half_extent_m"": 2.0, ""region_id"": ""legacy_2"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:42:01Z""}, {""center_xyz"": [-33.132259368896484, -1.5167100429534912, 0.29311999678611755], ""half_extent_m"": 2.0, ""region_id"": ""legacy_3"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:42:19Z""}, {""center_xyz"": [-10.119150161743164, 4.849430084228516, 1.407770037651062], ""half_extent_m"": 5.0, ""region_id"": ""legacy_4"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:42:35Z""}, {""center_xyz"": [-4.344570159912109, -1.2110600471496582, -0.026690000668168068], ""half_extent_m"": 5.0, ""region_id"": ""legacy_5"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:42:48Z""}, {""center_xyz"": [-17.767059326171875, -4.333320140838623, 0.10543999820947647], ""half_extent_m"": 1.0, ""region_id"": ""legacy_6"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:43:30Z""}, {""center_xyz"": [-29.97279930114746, -6.315830230712891, 0.21431000530719757], ""half_extent_m"": 1.0, ""region_id"": ""legacy_7"", ""selection_mode"": ""overlay"", ""updated_at"": ""2026-05-02T16:44:37Z""}, {""center_xyz"": [-53.12331008911133, -23.800249099731445, 6.760049819946289], ""half_extent_m"": 5.0, ""region_id"": ""legacy_8"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:47:43Z""}, {""center_xyz"": [-11.855420112609863, -3.0715599060058594, 0.07806999981403351], ""half_extent_m"": 1.0, ""region_id"": ""legacy_9"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:49:20Z""}, {""center_xyz"": [-23.07168960571289, 3.804539918899536, -1.128559947013855], ""half_extent_m"": 0.5, ""region_id"": ""legacy_10"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:49:43Z""}]","{""lidar"": 9, ""overlay"": 1}",-23.07168960571289,3.804539918899536,-1.128559947013855,0.5,283510,489645,1.3054842254287902,/home/guille/ih-depth-dataset/analysis/lidar_preprocessing/IHTest_202204_DistStA-20221110/path20/path20_step1_platform_sphere_r4p0/IHTest_202204_Path20_Step1_HiResLIDAR_DistStA_projection_clean.las,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202204_DistStA-20221110/path20/path20_step1/path20_step1_cleanup_projection_clean.las,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202204_DistStA-20221110/path20/path20_step1/raw_overlay.png,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202204_DistStA-20221110/path20/path20_step1/cleanup_overlay.png,2026-05-02T16:49:44Z
IHTest_202204_DistStA-20221110,path31,Path31_DistStA,9,path31_step9,lidar,previewed,4,"[""legacy_1"", ""legacy_2"", ""legacy_3"", ""legacy_4""]","[{""center_xyz"": [-7.920599937438965, -4.060029983520508, 0.37926000356674194], ""half_extent_m"": 5.0, ""region_id"": ""legacy_1"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:54:35Z""}, {""center_xyz"": [-55.38692855834961, 38.4758415222168, 9.557640075683594], ""half_extent_m"": 25.0, ""region_id"": ""legacy_2"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:56:17Z""}, {""center_xyz"": [-8.497909545898438, 2.2950799465179443, 3.4921300411224365], ""half_extent_m"": 4.0, ""region_id"": ""legacy_3"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T16:56:59Z""}, {""center_xyz"": [-77.15390014648438, 41.65398025512695, 0.8301299810409546], ""half_extent_m"": 20.0, ""region_id"": ""legacy_4"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T17:01:04Z""}]","{""lidar"": 4}",-77.15390014648438,41.65398025512695,0.8301299810409546,20.0,286861,409267,2.206656025952265,/home/guille/ih-depth-dataset/analysis/lidar_preprocessing/IHTest_202204_DistStA-20221110/path31/path31_step9_platform_sphere_r4p0/IHTest_202204_Path31_Step9_HiResLIDAR_DistStA_projection_clean.las,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202204_DistStA-20221110/path31/path31_step9/path31_step9_cleanup_projection_clean.las,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202204_DistStA-20221110/path31/path31_step9/raw_overlay.png,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202204_DistStA-20221110/path31/path31_step9/cleanup_overlay.png,2026-05-02T17:01:05Z
IHTest_202204_DistStA-20221110,path31,Path31_DistStA,13,path31_step13,overlay,previewed,1,"[""legacy_1""]","[{""center_xyz"": [-21.695940017700195, 8.999810218811035, -1.2199900150299072], ""half_extent_m"": 2.5, ""region_id"": ""legacy_1"", ""selection_mode"": ""overlay"", ""updated_at"": ""2026-05-02T15:19:59Z""}]","{""overlay"": 1}",-21.695940017700195,8.999810218811035,-1.2199900150299072,2.5,612,671745,3.5164744315402063,/home/guille/ih-depth-dataset/analysis/lidar_preprocessing/IHTest_202204_DistStA-20221110/path31/path31_step13_platform_sphere_r4p0/IHTest_202204_Path31_Step13_HiResLIDAR_DistStA_projection_clean.las,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202204_DistStA-20221110/path31/path31_step13/path31_step13_cleanup_projection_clean.las,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202204_DistStA-20221110/path31/path31_step13/raw_overlay.png,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202204_DistStA-20221110/path31/path31_step13/cleanup_overlay.png,2026-05-02T15:19:59Z
IHTest_202204_DistStA-20221110,path33,Path33_DistStA,6,path33_step6,lidar,previewed,11,"[""legacy_1"", ""legacy_2"", ""legacy_3"", ""legacy_4"", ""legacy_5"", ""legacy_6"", ""legacy_7"", ""legacy_8"", ""legacy_9"", ""legacy_10"", ""legacy_11""]","[{""center_xyz"": [-16.387720108032227, 8.018980026245117, -0.7345100045204163], ""half_extent_m"": 4.0, ""region_id"": ""legacy_1"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T17:03:49Z""}, {""center_xyz"": [-36.91925811767578, 18.202909469604492, -0.3175700008869171], ""half_extent_m"": 10.0, ""region_id"": ""legacy_2"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T17:05:22Z""}, {""center_xyz"": [-156.2716827392578, -5.141329765319824, 7.530419826507568], ""half_extent_m"": 10.0, ""region_id"": ""legacy_3"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T17:05:42Z""}, {""center_xyz"": [-16.908599853515625, 16.67675018310547, 0.39963001012802124], ""half_extent_m"": 10.0, ""region_id"": ""legacy_4"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T17:07:12Z""}, {""center_xyz"": [-26.80402946472168, 16.95993995666504, 0.8648200035095215], ""half_extent_m"": 10.0, ""region_id"": ""legacy_5"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T17:07:20Z""}, {""center_xyz"": [-61.126670837402344, 42.179039001464844, 13.613129615783691], ""half_extent_m"": 21.0, ""region_id"": ""legacy_6"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T17:08:38Z""}, {""center_xyz"": [-25.251609802246094, 4.933889865875244, -1.3046900033950806], ""half_extent_m"": 4.0, ""region_id"": ""legacy_7"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T17:09:47Z""}, {""center_xyz"": [-45.51601028442383, 8.205710411071777, 0.8635600209236145], ""half_extent_m"": 8.0, ""region_id"": ""legacy_8"", ""selection_mode"": ""overlay"", ""updated_at"": ""2026-05-02T17:11:07Z""}, {""center_xyz"": [-36.89527893066406, 18.368690490722656, 0.2636699974536896], ""half_extent_m"": 15.0, ""region_id"": ""legacy_9"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T17:11:51Z""}, {""center_xyz"": [-55.07558822631836, 24.892009735107422, 8.036490440368652], ""half_extent_m"": 25.0, ""region_id"": ""legacy_10"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T17:13:02Z""}, {""center_xyz"": [-19.604860305786133, 2.4993600845336914, 2.504460096359253], ""half_extent_m"": 2.5, ""region_id"": ""legacy_11"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T17:14:24Z""}]","{""lidar"": 10, ""overlay"": 1}",-19.604860305786133,2.4993600845336914,2.504460096359253,2.5,234557,664643,4.2630062365188435,/home/guille/ih-depth-dataset/analysis/lidar_preprocessing/IHTest_202204_DistStA-20221110/path33/path33_step6_platform_sphere_r4p0/IHTest_202204_Path33_Step6_HiResLIDAR_DistStA_projection_clean.las,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202204_DistStA-20221110/path33/path33_step6/path33_step6_cleanup_projection_clean.las,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202204_DistStA-20221110/path33/path33_step6/raw_overlay.png,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202204_DistStA-20221110/path33/path33_step6/cleanup_overlay.png,2026-05-02T17:14:24Z
IHTest_202204_DistStA-20221110,path7,Path7_DistStA,1,path7_step1,lidar,previewed,20,"[""legacy_1"", ""legacy_2"", ""legacy_3"", ""legacy_4"", ""legacy_5"", ""legacy_6"", ""legacy_7"", ""legacy_8"", ""legacy_9"", ""legacy_10"", ""legacy_11"", ""legacy_12"", ""legacy_13"", ""legacy_14"", ""legacy_15"", ""legacy_16"", ""legacy_17"", ""legacy_18"", ""legacy_19"", ""legacy_20""]","[{""center_xyz"": [-22.249849319458008, -3.184969902038574, 1.2621599435806274], ""half_extent_m"": 1.0, ""region_id"": ""legacy_1"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T17:18:20Z""}, {""center_xyz"": [-16.02549934387207, -0.4387499988079071, 1.2361600399017334], ""half_extent_m"": 1.0, ""region_id"": ""legacy_2"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-02T17:18:54Z""}, {""center_xyz"": [-281.0749816894531, -3.9620299339294434, 159.62326049804688], ""half_extent_m"": 5.0, ""region_id"": ""legacy_3"", ""selection_mode"": ""overlay"", ""updated_at"": ""2026-05-03T02:17:12Z""}, {""center_xyz"": [-48.38737869262695, -11.507729530334473, -0.2616100013256073], ""half_extent_m"": 1.0, ""region_id"": ""legacy_4"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-03T02:17:47Z""}, {""center_xyz"": [-47.63481140136719, -12.86892032623291, 2.1335999965667725], ""half_extent_m"": 1.0, ""region_id"": ""legacy_5"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-03T02:17:58Z""}, {""center_xyz"": [-18.723440170288086, 3.158639907836914, 1.2065500020980835], ""half_extent_m"": 0.5, ""region_id"": ""legacy_6"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-03T02:19:31Z""}, {""center_xyz"": [-18.63109016418457, 3.106029987335205, 0.34099000692367554], ""half_extent_m"": 0.3, ""region_id"": ""legacy_7"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-03T02:19:44Z""}, {""center_xyz"": [-18.799800872802734, 3.1703200340270996, 0.671970009803772], ""half_extent_m"": 0.3, ""region_id"": ""legacy_8"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-03T02:19:53Z""}, {""center_xyz"": [-18.500030517578125, 2.8292601108551025, 0.8436700105667114], ""half_extent_m"": 0.3, ""region_id"": ""legacy_9"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-03T02:20:04Z""}, {""center_xyz"": [-18.737529754638672, 3.1351699829101562, -0.14665000140666962], ""half_extent_m"": 0.4, ""region_id"": ""legacy_10"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-03T02:20:23Z""}, {""center_xyz"": [-18.555679321289062, 2.992219924926758, -0.7451300024986267], ""half_extent_m"": 0.3, ""region_id"": ""legacy_11"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-03T02:20:47Z""}, {""center_xyz"": [-37.656951904296875, 5.3846001625061035, 1.551300048828125], ""half_extent_m"": 0.7, ""region_id"": ""legacy_12"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-03T02:22:24Z""}, {""center_xyz"": [-40.174198150634766, 6.120460033416748, 2.557389974594116], ""half_extent_m"": 0.8, ""region_id"": ""legacy_13"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-03T02:22:41Z""}, {""center_xyz"": [-40.04191970825195, 6.095839977264404, 0.5076599717140198], ""half_extent_m"": 0.8, ""region_id"": ""legacy_14"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-03T02:23:00Z""}, {""center_xyz"": [-37.6090087890625, 5.353169918060303, 1.0124499797821045], ""half_extent_m"": 0.6, ""region_id"": ""legacy_15"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-03T02:23:14Z""}, {""center_xyz"": [-38.7061882019043, 5.272759914398193, 1.8332099914550781], ""half_extent_m"": 0.6, ""region_id"": ""legacy_16"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-03T02:23:41Z""}, {""center_xyz"": [-17.781330108642578, 1.9040299654006958, -0.5771300196647644], ""half_extent_m"": 0.6, ""region_id"": ""legacy_17"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-03T02:25:04Z""}, {""center_xyz"": [-17.520620346069336, 1.8772300481796265, -0.04952999949455261], ""half_extent_m"": 0.6, ""region_id"": ""legacy_18"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-03T02:25:42Z""}, {""center_xyz"": [-18.84341049194336, 1.9484399557113647, 0.38850000500679016], ""half_extent_m"": 0.1, ""region_id"": ""legacy_19"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-03T02:28:32Z""}, {""center_xyz"": [-39.11825180053711, 6.44143009185791, -0.8898000121116638], ""half_extent_m"": 0.6, ""region_id"": ""legacy_20"", ""selection_mode"": ""lidar"", ""updated_at"": ""2026-05-03T02:33:40Z""}]","{""lidar"": 19, ""overlay"": 1}",-39.11825180053711,6.44143009185791,-0.8898000121116638,0.6,1385,913864,2.148940780713758,/home/guille/ih-depth-dataset/analysis/lidar_preprocessing/IHTest_202204_DistStA-20221110/path7/path7_step1_platform_sphere_r4p0/IHTest_202204_Path7_Step1_HiResLIDAR_DistStA_projection_clean.las,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202204_DistStA-20221110/path7/path7_step1/path7_step1_cleanup_projection_clean.las,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202204_DistStA-20221110/path7/path7_step1/raw_overlay.png,/home/guille/ih-depth-dataset/analysis/occlusion_cleanup_workspace/IHTest_202204_DistStA-20221110/path7/path7_step1/cleanup_overlay.png,2026-05-03T02:42:28Z
